id_transaccion,fecha,id_cliente,tipo_operacion,importe,moneda,pais_destino,saldo_posterior,canal,referencia
323,28/04/2023,1118,Retiro,3852.27,MXN,JP,6998.37,sucursal,PAY-367509
324,12-22-2024,1202,transferencia,5417.44,EUR,IT,22210.21,web,OP-665945
325,21/08/2023,1305,transferencia,4142.43,USD,MX,14222.84,web,REF-214318
326,2023-09-08,1114,wire_transfer,5393.6,BRL,GB,7868.68,telefono,OP-109629
327,2024-02-17,1200,Transferencia,,MXN,MX,27339.85,cajero,REF-261409
328,13/06/2024,1210,TRANSF,656.11,EUR,US,19628.47,web,OP-393022
329,05-23-2024,1023,deposito,1524.12,MXN,PE,19362.19,telefono,PAY-764983
330,29/02/2024,1153,RETIRO,6453.57,USD,DE,1268.21,telefono,PAY-649644
331,08-07-2024,1173,Transferencia,5320.8,USD,JP,19165.07,web,PAY-561293
332,01-27-2024,1054,wire_transfer,2548.71,JPY,JP,-371.23,app,OP-140521
333,12/01/2024,1034,wire_transfer,3382.03,COP,MX,15107.43,web,TXN-259768
334,31/08/2024,1223,Pago,413.05,GBP,JP,-1610.36,telefono,TR-608948
335,01-01-2023,1226,Transferencia,210.44,JPY,PE,15221.83,app,TXN-683835
336,14/04/2024,1248,Transferencia,2930.88,JPY,PT,6935.88,telefono,REF-741499
337,04-28-2024,1099,DEP,5691.36,MXN,CL,7184.34,telefono,PAY-403620
338,2023-01-17,1169,Transferencia,2925.53,EUR,US,16199.23,web,TR-966252
339,04-10-2024,1303,PAGO,719.93,MXN,IT,16804.65,web,OP-534093
340,09/12/2024,1150,retiro,2141.9,COP,CL,15101.95,cajero,PAY-942216
341,12/03/2024,1085,transferencia,7084.89,GBP,IT,4465.45,sucursal,TXN-145531
342,11/01/2024,1247,retiro,1422.95,JPY,US,10813.24,sucursal,PAY-797933
343,26/10/2023,1064,TRANSF,1140.84,GBP,MX,23967.1,app,REF-762156
344,2024-11-26,1042,wire_transfer,997.52,USD,CN,2942.12,app,OP-141029
345,03-23-2023,1187,RETIRO,6948.29,JPY,CO,10855.38,cajero,OP-932887
346,06-01-2024,1165,Deposito,2034.3,GBP,PT,10525.93,cajero,TR-187343
347,2024-12-19,1165,pago,1780.09,MXN,JP,12370.38,web,TR-261866
348,29/10/2024,1371,PAGO,204.78,MXN,BR,18649.54,telefono,TR-279350
349,26/02/2024,1001,TRANSF,1141.36,MXN,AR,11625.46,web,OP-244047
350,10/01/2024,1266,deposito,1060.62,JPY,JP,12509.41,cajero,TXN-819238
351,25/11/2023,1292,deposito,5485.51,GBP,MX,15550.43,app,OP-682157
352,12-13-2024,1188,Retiro,4974.14,GBP,DE,3779.48,cajero,PAY-879134
353,2024-01-24,1149,PAGO,113.54,JPY,GB,8405.8,app,TXN-313214
354,05-21-2023,1329,DEP,3374.79,COP,FR,32775.94,cajero,REF-849288
355,06-11-2024,1137,TRANSF,2697.24,USD,GB,4636.63,cajero,REF-714528
356,2023-11-26,1373,DEP,3609.24,BRL,DE,-9142.32,telefono,PAY-347050
357,2024-09-12,1084,transferencia,7906.86,BRL,AR,10309.98,web,REF-647247
358,2023-06-18,1313,transferencia,3746.72,USD,PE,27138.12,app,TXN-613721
359,23/06/2024,1220,RETIRO,767.93,EUR,US,7104.62,cajero,TXN-475110
360,2023-06-17,1394,pago,569.0,MXN,US,13351.81,app,PAY-714812
361,09/11/2024,1013,Deposito,1486.87,COP,AR,18225.24,sucursal,TXN-105163
362,10-30-2024,1074,Deposito,7057.86,EUR,GB,10214.56,app,TR-705226
363,23/04/2023,1139,deposito,1689.18,EUR,BR,5315.32,sucursal,TR-224070
364,2024-05-11,1133,Deposito,2397.77,COP,FR,14575.74,web,REF-340782
365,2024-09-13,1155,Pago,1685.81,COP,US,19607.29,telefono,TXN-581471
366,07-27-2023,1090,pago,,EUR,CN,19531.72,web,TXN-611178
367,04-16-2024,1355,retiro,638.04,BRL,IT,11279.84,sucursal,PAY-904178
368,01/05/2023,1360,TRANSF,4395.68,EUR,DE,14614.68,web,OP-508974
369,15/13/2024,1243,DEP,2229.79,JPY,PE,18781.76,cajero,OP-721840
370,04-16-2023,1036,PAGO,2055.11,BRL,GB,23751.56,cajero,REF-535038
371,01-24-2024,1211,TRANSF,7255.95,BRL,CL,9659.31,web,REF-976979
372,2023-04-05,1312,retiro,802.08,BRL,BR,28722.06,telefono,OP-253351
373,18/05/2023,1300,PAGO,6752.55,MXN,MX,15813.21,app,TR-827927
374,28/06/2023,1010,Pago,2938.44,BRL,ES,23466.89,telefono,TXN-581090
375,12-15-2024,1270,Deposito,2011.36,JPY,CN,834.11,cajero,TXN-293450
376,2023-12-12,1122,Deposito,1547.48,USD,CO,13045.14,sucursal,TR-954803
377,22/04/2024,1204,PAGO,6025.8,USD,FR,15862.63,web,PAY-523077
378,02/08/2024,1135,deposito,3824.39,EUR,DE,14266.44,telefono,TR-274768
379,10-02-2024,1124,Retiro,4732.01,COP,CN,13693.39,telefono,TXN-803109
380,2023-05-16,1045,retiro,1013.1,BRL,ES,10107.36,telefono,PAY-732319
381,23/03/2023,1037,Retiro,2638.76,COP,PE,14195.09,cajero,REF-466730
382,2023-03-02,1003,Transferencia,71.44,MXN,FR,4125.79,cajero,TXN-659981
383,08-27-2023,1150,wire_transfer,1180.14,GBP,CL,7830.19,telefono,REF-977950
384,08/05/2023,1028,deposito,1421.18,COP,US,18945.84,sucursal,TR-294460
385,2023-07-29,1198,transferencia,645.91,BRL,FR,6524.77,telefono,REF-132239
386,21/06/2024,1277,transferencia,1334.31,COP,PE,37898.11,sucursal,REF-873743
387,2024-08-29,1294,RETIRO,488.72,GBP,IT,10369.43,sucursal,TR-668406
388,2023-09-15,1286,pago,2034.34,EUR,AR,16005.23,sucursal,REF-664048
389,10-02-2023,1076,wire_transfer,7612.8,EUR,CN,12953.26,app,REF-429439
390,12-10-2023,1087,transferencia,,BRL,AR,11915.46,web,TXN-587030
391,2024-07-26,1243,deposito,4514.89,COP,ES,19972.58,telefono,OP-989221
392,06-22-2023,1348,wire_transfer,3622.93,USD,BR,-636.41,sucursal,REF-541868
393,2024-12-12,1173,DEP,2007.36,MXN,AR,20746.05,telefono,OP-341775
394,06-30-2023,1324,PAGO,103.45,USD,PE,12124.16,web,TXN-657555
395,03-19-2024,1235,DEP,4638.54,COP,CN,17965.47,cajero,PAY-583957
396,2024-08-20,1295,Deposito,2523.2,MXN,AR,12228.48,telefono,PAY-456848
397,29/10/2023,1212,Deposito,2063.06,EUR,JP,24514.6,telefono,PAY-952103
398,2024-03-21,1082,deposito,2332.91,USD,PE,6582.46,web,TR-644415
399,2024-01-20,1243,RETIRO,39.17,USD,PT,17952.43,web,REF-785492
400,05-23-2023,1113,transferencia,,EUR,PE,7873.01,sucursal,TR-903117
401,2024-11-03,1381,Transferencia,1076.82,COP,ES,23661.97,cajero,TXN-605956
402,28/03/2023,1150,Deposito,1779.97,MXN,AR,14493.49,sucursal,TR-226814
403,10-29-2023,1160,pago,4276.8,BRL,FR,20845.25,cajero,TR-750440
404,02/04/2024,1015,wire_transfer,2084.01,USD,IT,26187.55,web,TXN-812103
405,03-14-2023,1184,TRANSF,9999999.0,JPY,PE,13211.69,sucursal,OP-222321
406,13/03/2024,1167,TRANSF,326.79,EUR,CO,20717.02,sucursal,OP-280323
407,2023-10-14,1152,RETIRO,5235.59,MXN,CN,20628.15,web,TR-629918
408,2023-11-25,1074,wire_transfer,3918.61,BRL,CO,16762.83,sucursal,OP-245832
409,21/06/2024,1337,pago,4224.52,EUR,ES,5477.07,telefono,PAY-990141
410,2023-05-05,1296,Retiro,,COP,FR,25214.04,app,REF-177199
411,2023-01-29,1334,Retiro,1652.73,COP,CO,16933.69,sucursal,PAY-125570
412,02-18-2023,1111,retiro,707.89,COP,JP,23521.43,app,PAY-545562
413,07-17-2023,1329,deposito,756.54,COP,DE,12459.8,sucursal,PAY-287475
414,24/12/2023,1078,RETIRO,2684.82,USD,DE,16641.17,web,OP-420311
415,2024-06-17,1020,Transferencia,2133.74,USD,US,15581.01,sucursal,PAY-778964
416,29/08/2024,1014,TRANSF,286.96,BRL,IT,28962.76,app,PAY-818783
417,06-16-2023,1208,Pago,36.7,EUR,IT,15329.85,telefono,PAY-190740
418,06-07-2024,1241,DEP,5476.47,COP,PE,8666.72,web,TXN-776326
419,25/05/2024,1305,wire_transfer,1018.23,EUR,JP,14874.94,sucursal,TXN-763250
420,09-26-2023,1327,DEP,1795.99,BRL,CL,20510.46,sucursal,OP-274085
421,2023-01-19,1186,wire_transfer,3964.65,COP,CO,20888.12,sucursal,TXN-432216
422,2023-03-19,1082,retiro,4482.26,GBP,CO,21766.63,web,PAY-206776
423,2023-09-11,1391,deposito,1442.09,MXN,IT,15762.02,web,REF-584435
424,22/06/2023,1272,TRANSF,674.96,COP,CL,9817.58,telefono,OP-485126
425,03-24-2024,1291,Deposito,728.92,USD,CL,594.06,telefono,TR-995722
426,11-22-2024,1365,retiro,6903.5,USD,ES,18505.0,telefono,PAY-837704
427,24/04/2023,1035,pago,3598.13,EUR,CL,24987.11,web,PAY-928031
428,21/04/2023,1186,retiro,353.13,MXN,DE,17174.03,telefono,REF-919807
429,2023-01-14,1238,wire_transfer,1485.27,COP,GB,26449.06,cajero,PAY-481688
430,2023-01-14,1291,retiro,212.22,COP,US,3973.59,cajero,TR-566190
431,2024-01-23,1334,DEP,1068.28,JPY,JP,141.49,web,OP-115161
432,2023-03-03,1131,retiro,3922.71,JPY,BR,24944.71,telefono,PAY-505958
433,2023-06-03,1300,RETIRO,5018.08,BRL,IT,15918.34,web,PAY-559769
434,12-11-2023,1360,Retiro,1643.93,GBP,IT,4416.5,telefono,REF-982134
435,31/07/2023,1157,TRANSF,508.76,COP,FR,17651.46,sucursal,OP-609177
436,08-08-2023,1061,wire_transfer,3231.04,USD,AR,16804.59,sucursal,PAY-936608
437,11-01-2024,1076,retiro,228.24,GBP,PE,11298.55,sucursal,PAY-684051
438,2023-12-27,1061,retiro,1011.55,COP,PT,7460.25,sucursal,TR-671742
439,16/11/2024,1102,PAGO,1254.61,COP,US,-491.32,cajero,OP-393886
440,10-14-2023,1177,PAGO,1808.4,GBP,BR,24265.36,sucursal,TR-753917
441,2023-10-04,1395,RETIRO,1811.66,GBP,PT,13135.13,web,PAY-506505
442,2024-01-21,1064,retiro,3311.38,GBP,GB,19461.68,web,REF-434554
443,06-21-2023,1196,Pago,6715.18,EUR,MX,27629.69,telefono,OP-195492
444,10-21-2024,1274,Transferencia,3317.86,EUR,AR,18697.4,cajero,TXN-905016
445,22/08/2023,1062,Pago,,MXN,MX,20137.03,sucursal,TXN-534522
446,07/09/2023,1309,TRANSF,356.42,MXN,PT,3841.85,telefono,TR-745968
447,14/05/2024,1269,pago,11111.87,COP,PE,12468.23,web,PAY-175254
448,11-03-2024,1153,Transferencia,1553.14,GBP,MX,25367.72,sucursal,REF-484659
449,2023-02-07,1143,pago,2301.44,MXN,MX,2727.52,sucursal,TR-566909
450,06-16-2024,1224,DEP,1245.95,JPY,FR,13059.1,telefono,REF-612738
451,08/02/2024,1372,pago,1849.76,JPY,US,13629.27,web,PAY-771315
452,2024-08-29,1294,RETIRO,485.64,GBP,IT,10369.43,sucursal,REF-623868
453,30/05/2023,1125,wire_transfer,2123.48,EUR,CO,20572.0,cajero,REF-306446
454,2024-08-31,1306,Pago,,JPY,AR,15590.37,app,PAY-707534
455,03-05-2024,1221,DEP,1658.43,MXN,FR,18175.44,app,TXN-521743
456,2024-09-30,1138,Pago,475.96,EUR,FR,20054.9,cajero,TXN-562756
457,10/09/2024,1008,Transferencia,974.53,COP,PT,12017.71,cajero,OP-888975
458,11/02/2024,1358,wire_transfer,,COP,FR,10456.41,sucursal,TXN-549375
459,08/07/2023,1049,TRANSF,1622.26,EUR,MX,23980.79,web,REF-436890
460,01-11-2023,1245,Retiro,4712.05,BRL,MX,14389.08,app,OP-318057
461,10/09/2024,1356,Deposito,1604.21,MXN,AR,11718.12,web,REF-359047
462,08-03-2024,1169,transferencia,904.42,JPY,MX,7325.0,cajero,TXN-947089
463,05-21-2023,1140,PAGO,1049.1,BRL,AR,31992.62,web,PAY-762465
464,07-15-2023,1156,RETIRO,1604.27,GBP,CN,23188.69,web,TR-490788
465,11-11-2024,1276,TRANSF,1412.23,USD,PE,2571.54,app,TXN-939751
466,24/02/2023,1378,Transferencia,4791.01,USD,CO,25511.09,web,TXN-685501
467,2024-02-03,1320,Transferencia,121.95,EUR,AR,6090.9,web,PAY-364879
468,2023-03-30,1350,transferencia,495.27,GBP,GB,-5296.54,sucursal,TXN-269400
469,08/12/2024,1059,Transferencia,179.64,COP,ES,8407.82,telefono,REF-674090
470,12-03-2024,1126,Retiro,80.32,JPY,GB,428.66,web,REF-562865
471,02-02-2023,1301,RETIRO,912.84,JPY,CN,7393.73,cajero,REF-951120
472,26/02/2023,1235,transferencia,3453.36,EUR,DE,12239.78,sucursal,OP-187734
473,17/07/2024,1212,Deposito,1461.55,USD,IT,18902.28,web,OP-450069
474,2024-04-10,1302,DEP,404.61,MXN,BR,19193.83,app,PAY-180705
475,21/03/2023,1377,TRANSF,687.15,JPY,IT,18511.83,web,PAY-634098
476,2024-11-04,1132,DEP,247.98,COP,AR,19701.39,app,OP-849148
477,19/07/2024,1057,transferencia,1020.3,EUR,AR,22025.22,sucursal,REF-541941
478,07-16-2023,1141,Transferencia,1563.55,GBP,IT,8909.13,sucursal,OP-601774
479,2023-01-29,1011,Transferencia,102.01,GBP,JP,13344.58,web,TR-698788
480,2024-03-09,1194,TRANSF,3072.91,BRL,JP,8465.57,app,REF-487030
481,30/09/2024,1140,RETIRO,9753.79,JPY,CN,29848.48,app,REF-737976
482,13/03/2024,1075,Retiro,3454.2,EUR,MX,15924.37,cajero,REF-820921
483,02-28-2023,1086,TRANSF,4959.73,GBP,CN,4758.56,cajero,REF-109666
484,09-01-2023,1136,Deposito,6128.9,GBP,ES,4598.19,sucursal,OP-113900
485,11/10/2024,1026,PAGO,3677.79,MXN,BR,12864.29,app,TR-656157
486,2023-04-24,1024,PAGO,6377.7,EUR,PE,13370.26,app,PAY-776614
487,05-26-2024,1150,Deposito,1726.11,MXN,BR,12863.37,cajero,OP-390286
488,2024-04-14,1302,TRANSF,212.96,BRL,ES,12410.71,cajero,TR-344685
489,2024-06-28,1269,Transferencia,286.71,GBP,US,24304.15,telefono,OP-601334
490,2024-03-24,1394,Transferencia,7304.21,JPY,CO,14217.55,telefono,REF-547186
491,2023-02-18,1170,deposito,7296.32,JPY,CL,14083.82,web,PAY-492476
492,07/07/2023,1281,Transferencia,1564.94,COP,MX,21389.11,telefono,PAY-269235
493,30/07/2023,1348,wire_transfer,8614.9,MXN,US,21112.38,app,TXN-847859
494,2023-03-18,1022,Deposito,1338.74,USD,BR,16402.28,sucursal,TR-300842
495,18/11/2023,1004,Pago,2026.32,JPY,ES,4747.36,sucursal,REF-800720
496,2023-11-03,1383,transferencia,3019.85,MXN,JP,10485.35,telefono,TR-658722
497,03-15-2023,1314,transferencia,1880.22,MXN,BR,21195.09,sucursal,TR-405351
498,05-15-2023,1024,DEP,3853.37,BRL,GB,13328.8,web,REF-576694
499,19/02/2024,1117,Deposito,620.81,GBP,PT,11209.57,telefono,TR-662371
500,2023-01-04,1217,Transferencia,1454.72,JPY,BR,23806.09,app,OP-193834
501,11-17-2023,1249,TRANSF,3312.46,GBP,JP,26079.26,sucursal,TR-879814
502,2023-05-06,1173,wire_transfer,3313.29,USD,PT,14691.17,telefono,TXN-645120
503,28/12/2024,1242,deposito,472.54,GBP,CO,20041.23,app,TR-694684
504,07/09/2023,1044,DEP,426.98,GBP,PT,22266.14,telefono,REF-758914
505,25/06/2024,1332,PAGO,1386.41,USD,CN,2169.82,web,OP-496820
506,2023-03-24,1110,retiro,439.44,MXN,IT,27350.29,telefono,OP-233668
507,07-25-2023,1089,Transferencia,551.6,EUR,ES,30890.12,app,PAY-258772
508,05/08/2023,1096,transferencia,,MXN,ES,12896.58,web,OP-308236
509,07/07/2024,1001,TRANSF,,COP,ES,5943.01,app,OP-557964
510,02-13-2023,1357,wire_transfer,117.62,COP,PT,12835.35,sucursal,REF-148066
511,10/02/2023,1055,DEP,2709.87,GBP,MX,7997.55,telefono,PAY-698865
512,09-29-2024,1349,wire_transfer,88.66,JPY,AR,5881.78,telefono,REF-274209
513,23/11/2024,1365,retiro,2271.79,COP,PE,12692.73,app,REF-803643
514,2023-07-04,1256,Retiro,2358.89,USD,ES,17428.43,cajero,OP-938401
515,07-23-2024,1305,PAGO,1718.8,MXN,CO,22739.52,cajero,OP-828716
516,2024-06-04,1221,Pago,1870.75,BRL,US,12224.56,app,TR-435255
517,2024-04-06,1110,PAGO,1540.15,USD,JP,20776.57,telefono,REF-898156
518,2023-06-22,1104,wire_transfer,261.41,COP,FR,3267.22,sucursal,OP-348735
519,27/12/2024,1007,PAGO,4370.36,USD,DE,18570.01,web,OP-521730
520,2023-10-16,1331,pago,3056.72,USD,CL,7408.1,web,OP-357098
521,2023-11-12,1293,pago,6669.91,USD,ES,11331.59,sucursal,TXN-677703
522,13/09/2023,1183,TRANSF,2592.72,JPY,US,8852.68,telefono,REF-342703
523,2023-05-30,1208,PAGO,4288.87,MXN,FR,15079.76,sucursal,TR-906045
524,12-28-2024,1210,wire_transfer,6576.22,BRL,MX,9290.1,telefono,REF-958029
525,04-11-2023,1211,Retiro,5950.91,EUR,CL,639.98,telefono,REF-921209
526,06-30-2023,1117,RETIRO,79.85,JPY,FR,4252.8,telefono,PAY-664787
527,2023-10-11,1102,DEP,716.11,MXN,PT,11921.33,cajero,REF-937223
528,2024-07-02,1105,Retiro,4430.67,USD,AR,17336.95,sucursal,PAY-911549
529,02-09-2023,1007,Pago,2768.51,MXN,ES,21622.3,telefono,REF-682423
530,2023-03-20,1179,Transferencia,,USD,CO,22961.39,app,TXN-712701
531,12/10/2024,1297,DEP,1905.02,COP,GB,5962.24,sucursal,OP-639350
532,10/08/2023,1006,TRANSF,9.08,COP,US,12776.99,web,PAY-347838
533,20/11/2023,1197,wire_transfer,2765.27,MXN,DE,6734.96,sucursal,PAY-296332
534,17/03/2024,1184,DEP,2198.48,MXN,JP,13426.98,sucursal,PAY-320692
535,2023-04-20,1344,retiro,3267.29,MXN,AR,21829.7,cajero,TR-303425
536,2024-10-03,1168,PAGO,8621.64,GBP,JP,35815.79,app,OP-558619
537,12-09-2023,1248,Deposito,412.35,JPY,AR,29374.24,app,TXN-323918
538,2024-08-25,1221,PAGO,6834.08,USD,AR,9751.61,cajero,OP-806874
539,2023-11-20,1357,wire_transfer,610.42,EUR,CO,18028.01,telefono,OP-265906
540,2023-06-08,1262,PAGO,3749.59,GBP,DE,9745.25,web,OP-896769
541,05-14-2023,1154,Pago,6354.65,GBP,DE,22285.66,sucursal,REF-707645
542,06-28-2023,1041,transferencia,612.21,MXN,PT,19074.04,telefono,PAY-965676
543,2024-12-17,1024,Deposito,2517.1,GBP,AR,13267.22,web,TXN-355216
544,2023-04-27,1283,retiro,867.08,MXN,CL,24509.51,sucursal,PAY-335030
545,2024-11-08,1206,retiro,1994.2,MXN,PT,12373.41,web,TR-465123
546,28/03/2024,1332,Retiro,263.31,JPY,JP,5249.45,app,TR-587455
547,12/06/2024,1166,TRANSF,2268.81,COP,AR,25719.04,sucursal,TXN-781836
548,16/09/2023,1211,RETIRO,611.55,EUR,AR,16069.73,cajero,PAY-135090
549,2023-08-17,1070,pago,364.75,BRL,US,10900.8,cajero,TR-878377
550,02/12/2024,1330,pago,401.56,GBP,IT,24557.54,app,TXN-954313
551,26/11/2024,1057,TRANSF,3963.7,MXN,BR,14040.1,app,TXN-893411
552,04/05/2024,1387,Retiro,864.75,EUR,GB,-3567.75,cajero,OP-903342
553,2023-05-28,1041,Retiro,2188.14,COP,GB,16157.98,app,TR-635856
554,28/08/2023,1383,DEP,4102.12,MXN,BR,-309.87,app,TR-708428
555,03/08/2024,1250,retiro,325.9,JPY,PT,18439.05,cajero,PAY-359438
556,07-11-2024,1038,transferencia,480.63,GBP,GB,-1268.21,telefono,TR-590477
557,2023-08-19,1004,PAGO,840.6,EUR,ES,4217.68,app,PAY-514120
558,27/07/2023,1395,TRANSF,3754.84,USD,JP,22104.41,app,TXN-952138
559,18/02/2024,1275,pago,1281.78,BRL,FR,17052.55,cajero,TR-180531
560,14/03/2023,1090,Pago,,EUR,US,2995.16,cajero,REF-980561
561,2024-08-27,1155,transferencia,2819.35,JPY,BR,26767.4,cajero,PAY-145725
562,02-18-2023,1222,retiro,4.46,MXN,ES,25609.48,app,PAY-600975
563,06/04/2024,1048,TRANSF,34.63,EUR,CO,14073.38,app,OP-231076
564,13/11/2024,1234,pago,316.21,JPY,AR,13350.41,telefono,TXN-531409
565,25/01/2024,1020,deposito,1433.51,COP,US,19516.67,cajero,TR-239926
566,11-25-2023,1192,TRANSF,1940.6,GBP,CL,17791.81,telefono,REF-818575
567,02/02/2023,1091,Deposito,2294.33,COP,IT,26369.9,app,PAY-429091
568,08-23-2023,1099,DEP,1631.81,USD,AR,4088.43,cajero,TR-111510
569,08/07/2024,1128,Transferencia,1455.07,MXN,JP,11059.28,cajero,TR-463001
570,02/07/2023,1223,DEP,2873.14,COP,JP,12296.82,app,REF-118576
571,08-07-2024,1061,TRANSF,2001.43,GBP,MX,23993.0,sucursal,TXN-909102
572,11/09/2023,1103,DEP,2043.49,EUR,CL,8231.83,telefono,PAY-260132
573,29/11/2023,1101,wire_transfer,4554.31,BRL,ES,15486.12,telefono,REF-816571
574,08/05/2023,1309,Retiro,1011.58,GBP,DE,17972.74,cajero,PAY-853632
575,2023-02-05,1201,Retiro,4134.49,GBP,PE,276.71,telefono,TXN-329080
576,11/08/2023,1345,pago,1069.26,MXN,JP,21564.57,sucursal,REF-814529
577,01-04-2023,1021,retiro,1345.5,USD,MX,18796.67,telefono,OP-117997
578,2024-09-17,1260,PAGO,7220.15,USD,CN,15671.07,sucursal,TR-264990
579,2023-05-07,1388,Transferencia,3421.26,GBP,PE,26549.59,sucursal,OP-463658
580,22/10/2023,1252,deposito,6611.69,GBP,GB,17654.83,cajero,PAY-277354
581,2023-12-17,1036,pago,1195.63,JPY,DE,6203.94,app,TR-356545
582,28/02/2024,1146,Deposito,134.71,USD,CN,10665.25,web,OP-144755
583,01/12/2024,1086,RETIRO,2699.34,BRL,ES,3778.43,app,TR-698329
584,2024-02-03,1349,pago,1811.12,MXN,PT,22451.53,telefono,TR-934870
585,21/04/2023,1261,Retiro,3060.36,MXN,MX,16985.48,telefono,TXN-148750
586,04-17-2023,1132,transferencia,,MXN,FR,26113.59,telefono,TR-487839
587,2024-12-01,1233,DEP,,GBP,CN,17802.73,cajero,REF-242889
588,25/06/2024,1027,wire_transfer,101.37,JPY,CO,8621.66,sucursal,OP-983084
589,07-22-2024,1244,DEP,705.47,JPY,PE,30541.14,web,TR-947192
590,2023-03-29,1293,Retiro,5341.07,JPY,CO,16410.3,telefono,REF-883823
591,2024-01-25,1063,Pago,3436.66,JPY,GB,7575.4,app,OP-557762
592,2024-10-26,1010,wire_transfer,4162.98,EUR,DE,6338.11,sucursal,REF-891131
593,2023-08-09,1395,transferencia,2153.47,GBP,PT,15158.0,web,OP-603231
594,2024-12-03,1233,Deposito,3975.05,GBP,JP,12723.17,sucursal,PAY-460178
595,07-10-2024,1121,deposito,11311.62,BRL,CL,25086.98,app,OP-170147
596,02-19-2024,1351,retiro,5418.58,JPY,MX,5009.45,cajero,OP-511242
597,18/06/2023,1079,Pago,1720.93,GBP,MX,23534.58,web,TR-329268
598,07-22-2023,1272,deposito,2729.32,EUR,GB,16760.95,sucursal,TXN-351177
599,2023-12-11,1275,retiro,1679.78,COP,JP,10649.38,app,TXN-442674
600,06-25-2023,1080,deposito,6088.16,JPY,IT,17195.71,cajero,TXN-676635
601,2023-09-02,1328,Deposito,193.06,USD,CO,7877.57,telefono,TR-361210
602,12-29-2024,1201,wire_transfer,1655.55,GBP,MX,15569.56,sucursal,PAY-468650
603,2024-05-14,1028,wire_transfer,1764.53,COP,ES,-3150.92,telefono,PAY-784716
604,06/05/2024,1210,transferencia,1151.45,MXN,AR,-458.45,cajero,REF-961034
605,01/07/2024,1105,Pago,382.62,USD,CO,14876.77,cajero,PAY-740285
606,05-19-2024,1217,Deposito,5429.94,BRL,PT,6174.19,sucursal,TR-877571
607,15/07/2024,1326,PAGO,5136.95,GBP,MX,6432.4,web,PAY-278444
608,11/10/2023,1282,transferencia,714.79,MXN,CL,6185.84,telefono,OP-145887
609,05-05-2024,1079,Deposito,7486.03,BRL,CO,15585.77,sucursal,PAY-966570
610,10-20-2024,1173,DEP,3437.08,GBP,AR,6838.21,app,REF-951534
611,19/08/2023,1115,TRANSF,992.63,JPY,PT,7174.15,sucursal,TXN-150226
612,21/02/2024,1070,PAGO,,BRL,CL,8538.24,cajero,TXN-165349
613,09-04-2023,1275,retiro,1029.18,EUR,CO,15195.14,cajero,TR-412578
614,10/05/2023,1334,Retiro,12.54,JPY,BR,15719.68,app,OP-316428
615,03/11/2023,1327,Pago,7080.29,COP,ES,21339.21,telefono,TXN-979486
616,02-02-2023,1375,Transferencia,3329.93,USD,US,17984.5,telefono,TR-304804
617,12/09/2024,1272,RETIRO,1647.54,EUR,BR,15691.55,sucursal,TR-850307
618,2024-01-06,1372,transferencia,1723.08,GBP,AR,17289.89,telefono,TXN-667292
619,04/12/2023,1334,transferencia,13563.24,JPY,MX,18785.05,telefono,OP-686411
620,29/09/2023,1384,TRANSF,1095.2,GBP,CN,16068.03,cajero,PAY-733687
621,22/11/2024,1183,transferencia,2698.7,BRL,CN,21934.7,sucursal,OP-305162
622,2023-07-09,1068,pago,3435.61,COP,MX,3682.41,telefono,REF-730556
623,07/11/2024,1049,wire_transfer,1633.47,JPY,FR,20763.55,telefono,TXN-976032
624,06-04-2023,1170,Retiro,133.28,MXN,GB,16503.38,sucursal,REF-220049
625,10/07/2023,1384,Transferencia,1220.05,MXN,AR,13745.99,app,REF-447366
626,03-07-2024,1204,Transferencia,1102.15,GBP,BR,7090.51,app,TXN-752469
627,09/08/2023,1232,Transferencia,885.91,EUR,GB,12538.68,sucursal,TXN-197126
628,02-27-2024,1151,retiro,167.31,USD,CL,8644.77,sucursal,REF-397463
629,2024-01-14,1299,PAGO,720.11,USD,US,33561.84,cajero,TR-880123
630,29/08/2023,1215,TRANSF,1942.97,JPY,GB,13305.75,cajero,REF-453890
631,07/12/2023,1028,Transferencia,,USD,FR,17296.43,web,TXN-138928
632,18/03/2023,1080,transferencia,193.51,MXN,MX,28426.16,cajero,REF-118499
633,2024-09-13,1381,wire_transfer,1495.17,USD,DE,29384.02,telefono,REF-585741
634,11/01/2024,1397,pago,10367.23,EUR,ES,31521.56,app,TXN-657837
635,2023-04-16,1255,retiro,1109.57,COP,BR,22456.53,web,REF-719683
636,04-22-2023,1239,Transferencia,5715.37,EUR,ES,13363.26,telefono,OP-237673
637,06-02-2023,1313,Deposito,2738.41,EUR,JP,21352.47,web,PAY-963243
638,11-24-2023,1379,transferencia,991.31,BRL,IT,448.87,telefono,OP-629482
639,2024-10-26,1381,deposito,652.19,GBP,DE,21079.53,cajero,REF-925871
640,11-17-2024,1249,Transferencia,733.5,COP,MX,7615.99,cajero,TXN-352969
641,20/10/2024,1397,deposito,305.9,JPY,CL,21171.04,telefono,REF-583410
642,04-21-2024,1028,deposito,3879.32,COP,GB,24374.47,app,REF-485969
643,24/05/2024,1170,RETIRO,983.86,COP,FR,20064.17,web,OP-235343
644,04-25-2024,1255,Pago,1336.13,JPY,CO,24263.94,web,TXN-101664
645,11-11-2024,1373,Retiro,413.18,MXN,MX,18394.81,app,REF-153409
