id_solicitud,fecha_solicitud,edad,ingresos_anuales,situacion_laboral,antiguedad_empleo,estado_civil,num_dependientes,importe_solicitado,plazo_meses,tipo_credito,num_creditos_activos,ratio_endeudamiento,historial_pagos,tiene_aval,provincia,scoring_externo,color_favorito,signo_zodiaco,impago,col_ruido_1,col_ruido_2,col_ruido_3,col_ruido_4,col_ruido_5,col_ruido_6,col_ruido_7,col_ruido_8,col_ruido_9,col_ruido_10,col_ruido_11,col_ruido_12,col_ruido_13,col_ruido_14,col_ruido_15,col_ruido_16,col_ruido_17,col_ruido_18,col_ruido_19,col_ruido_20,col_ruido_21,col_ruido_22,col_ruido_23,col_ruido_24,col_ruido_25,col_ruido_26,col_ruido_27,col_ruido_28,col_ruido_29,col_ruido_30
4777,2022-09-02,48,24961.8,empleado,24.5,casado,3,8069.42,60,personal,4,0.248,bueno,0,Sevilla,589.0,blanco,libra,0,1.0,2.2339,3.0,-0.587,1.5828,-1.4893,2.0,0.3136,6.0,-1.0404,8.8023,-0.129,1.0342,5.0,1.3021,-0.1453,5.0,3.0,4.7244,0.9854,1.0109,-0.5303,-2.3091,4.0,2.0,3.024,1.5479,-9.1662,9.7586,4.0
229,2023-02-04,39,60321.65,empleado,8.9,divorciado,2,99480.27,360,hipoteca,0,0.291,regular,1,Murcia,744.0,negro,leo,0,0.0,-0.3825,2.0,0.5498,-5.6196,0.0752,5.0,9.8272,2.0,1.916,7.8631,-0.1255,-0.7589,1.0,1.5329,0.6422,1.0,1.0,1.9928,-6.1455,-0.652,-1.2949,-7.0256,2.0,3.0,-3.6595,-0.6417,6.7329,5.6693,3.0
3337,2023-01-17,27,55903.0,empleado,8.9,casado,4,258437.16,360,hipoteca,2,0.176,malo,1,Alicante,731.0,rojo,cancer,0,4.0,-1.1535,2.0,-0.2953,4.2669,-0.5123,1.0,-4.1365,1.0,1.2536,-4.1051,-0.2395,-0.382,1.0,0.3738,-0.7668,8.0,4.0,-3.6308,2.0416,-0.2611,-1.4982,-6.3246,5.0,4.0,-8.8213,-1.461,9.3931,5.9784,1.0
2269,2022-03-28,34,43803.84,empleado,12.0,viudo,3,28347.82,24,personal,1,0.356,bueno,0,Sevilla,705.0,morado,escorpio,0,3.0,1.4879,0.0,0.0027,-5.7307,-0.6244,2.0,-2.4279,0.0,0.4645,5.5122,0.6584,0.3323,2.0,0.7517,-1.0791,4.0,2.0,3.7038,6.3446,0.0276,0.9061,-6.1649,4.0,6.0,-5.5831,0.3507,6.4609,9.8024,5.0
3853,2022-03-18,53,26677.84,empleado,11.1,divorciado,1,24415.81,36,personal,2,0.046,bueno,0,Bilbao,792.0,blanco,leo,0,4.0,0.3536,1.0,-1.4854,-5.4531,0.3976,5.0,-0.1266,6.0,1.5738,-2.6927,0.22,-0.0813,3.0,0.1277,1.4333,3.0,2.0,1.4442,-2.6501,2.1407,-1.1236,9.4632,1.0,1.0,7.6052,-0.0005,5.0249,2.7092,4.0
502,2023-04-21,47,5434.93,desempleado,0.0,casado,2,203315.26,360,hipoteca,1,0.259,bueno,1,Malaga,578.0,naranja,tauro,0,2.0,-2.9919,4.0,1.3206,7.3766,-0.6275,3.0,-3.9147,2.0,0.9023,-3.1201,2.2025,-0.9695,2.0,0.5577,0.7997,3.0,5.0,-1.2677,4.2037,-2.5261,1.1728,-9.2604,4.0,1.0,-4.3223,0.1214,5.5362,5.7331,0.0
3129,2023-01-04,55,40857.25,empleado,11.8,viudo,3,26928.29,60,personal,2,0.164,bueno,0,Cordoba,707.0,negro,acuario,0,3.0,-0.2807,5.0,-0.7208,4.4181,0.7335,5.0,5.2236,3.0,-0.4982,8.5304,-0.4419,1.0205,5.0,-1.476,0.4887,2.0,1.0,-1.3524,0.5791,1.4773,-0.3746,9.2761,1.0,6.0,3.5455,-0.6354,-2.2377,-2.1249,1.0
3353,2022-03-19,32,7571.21,jubilado,9.5,divorciado,1,33535.92,60,auto,1,0.429,bueno,0,Vigo,638.0,rojo,tauro,1,1.0,-0.4252,5.0,1.8151,7.6039,0.6354,5.0,-0.0345,3.0,0.2825,5.105,-0.9277,0.3626,2.0,-0.0038,0.216,5.0,3.0,-0.9558,6.9075,-0.4035,0.8764,0.3487,4.0,4.0,9.1123,0.2898,3.9735,1.0699,2.0
4175,2022-10-20,40,21858.08,empleado,4.8,casado,2,7374.0,24,tarjeta,2,0.518,bueno,0,Murcia,695.0,rojo,virgo,0,2.0,-0.0674,2.0,-1.1522,6.1039,-1.2502,6.0,-4.0724,5.0,0.3682,7.9654,-1.0064,-1.2109,2.0,-0.0958,0.6383,1.0,5.0,-6.9664,9.9492,1.5622,0.8477,-5.5545,1.0,6.0,-0.5537,-0.7177,4.8379,4.324,3.0
1635,2022-10-30,55,25743.19,jubilado,16.9,soltero,1,117192.01,180,hipoteca,0,0.396,bueno,1,Gijon,574.0,negro,aries,0,4.0,0.3795,2.0,-1.7062,7.6188,1.0956,4.0,-5.6782,3.0,0.3741,3.4573,2.0956,1.0999,0.0,0.3175,1.5678,1.0,4.0,4.2635,9.9792,0.3724,-0.5203,3.8408,4.0,4.0,-5.4628,-0.3166,2.4448,5.4669,5.0
1481,2022-04-21,51,-1262.47,autonomo,23.2,casado,2,40269.28,60,auto,2,0.486,regular,0,Gijon,564.0,verde,libra,1,4.0,2.0412,6.0,1.0105,-6.0841,-0.3145,1.0,1.9999,2.0,-0.1271,-4.5922,0.3349,-0.8726,5.0,-1.8641,3.4415,3.0,1.0,-8.872,-5.3284,-0.377,-0.5553,8.958,2.0,2.0,4.8289,-0.2996,3.2694,1.8052,1.0
2116,2022-05-28,33,24241.63,autonomo,14.4,soltero,5,3493.04,24,tarjeta,1,0.168,bueno,0,Valladolid,754.0,negro,libra,0,0.0,-1.8002,2.0,-0.1598,-8.2324,-0.0724,2.0,7.4732,7.0,0.4534,-6.7575,-0.5877,-1.1613,4.0,-0.4075,1.3845,2.0,3.0,-9.3762,3.6933,-1.4097,-0.3522,-0.544,3.0,4.0,-6.7259,0.38,1.8001,-6.488,6.0
4000,2023-01-15,62,21386.57,autonomo,0.6,divorciado,0,205217.83,360,hipoteca,1,0.322,regular,1,Cordoba,609.0,blanco,capricornio,0,3.0,-0.6679,2.0,0.8639,7.5193,-1.9098,3.0,1.2036,4.0,-0.819,-2.4475,0.2722,2.3142,6.0,-1.0695,-0.4112,3.0,3.0,1.7389,5.5633,-1.3322,-1.352,0.7947,3.0,4.0,9.9174,0.8076,-9.3474,5.8903,3.0
562,2022-02-01,54,24922.52,autonomo,1.5,casado,1,20719.18,48,auto,2,0.275,bueno,0,Zaragoza,644.0,verde,tauro,0,2.0,0.1598,2.0,-0.007,-1.3073,-1.0753,2.0,-8.4708,1.0,0.9351,5.6539,0.7837,-1.5288,7.0,0.8435,0.6907,1.0,7.0,-4.4919,0.7026,-0.4858,-0.8422,-0.6066,2.0,1.0,7.8663,-2.3602,-5.5236,8.1439,4.0
4199,2023-11-27,34,38493.29,empleado,7.5,casado,0,15531.7,12,personal,0,0.159,malo,1,Alicante,646.0,morado,leo,0,4.0,0.2866,3.0,-1.6725,-1.0896,0.1072,3.0,-2.5326,1.0,-1.2976,-8.6116,-0.5369,-1.3633,2.0,-0.7602,0.0434,1.0,3.0,-5.3974,-5.8439,0.1917,-2.9167,1.0306,1.0,3.0,-3.7962,-1.8824,-5.6031,7.4676,0.0
3698,2022-10-28,41,23634.81,autonomo,3.4,viudo,3,216560.33,240,hipoteca,3,0.076,regular,0,Sevilla,637.0,amarillo,acuario,0,2.0,1.3602,3.0,-0.7786,-4.6801,-1.1757,5.0,3.6793,1.0,-2.4949,-8.4131,-1.7871,1.7742,1.0,-0.5392,-0.5297,6.0,4.0,-4.7317,-3.4849,-0.6428,-2.2773,4.9985,4.0,1.0,3.9002,0.8482,-0.4938,0.1094,2.0
4428,2022-12-19,121,39663.19,autonomo,16.0,soltero,2,218983.46,120,hipoteca,2,0.085,bueno,0,Gijon,519.0,verde,leo,0,0.0,-2.0198,7.0,0.109,-7.1376,-0.2059,4.0,0.3251,1.0,0.5007,-7.5727,0.1207,-0.6951,4.0,1.7065,-1.306,4.0,1.0,-1.5315,-1.4069,-0.7695,0.4935,-9.3331,3.0,0.0,3.3289,-0.2214,-7.611,-8.3075,5.0
280,2022-03-02,37,21280.53,empleado,2.3,soltero,3,252645.31,360,hipoteca,0,0.026,bueno,1,Palma,797.0,morado,aries,0,3.0,0.7364,2.0,-2.383,-1.8892,-0.5651,5.0,-9.5261,5.0,-0.7571,8.8269,-0.0019,0.8941,3.0,0.3451,0.4547,5.0,2.0,-5.9684,4.4526,0.6326,1.5101,0.3354,1.0,2.0,3.9372,0.4624,7.3209,3.8556,3.0
2267,2023-05-14,55,40571.35,empleado,7.0,soltero,1,20122.41,48,auto,1,0.481,bueno,0,Bilbao,758.0,amarillo,tauro,0,1.0,0.7865,4.0,-0.6559,-8.9852,0.1283,3.0,9.0561,5.0,1.1138,9.8261,-1.0978,0.2164,1.0,0.6929,0.0412,3.0,2.0,3.095,-5.9064,0.2846,0.6571,9.0522,2.0,2.0,1.2965,-0.6806,-9.1534,-9.7058,6.0
158,2023-02-11,44,29521.37,empleado,0.3,casado,3,17807.03,36,auto,1,0.288,regular,0,Valencia,690.0,morado,acuario,0,1.0,0.1994,3.0,2.4922,5.1404,-0.9566,4.0,5.3718,5.0,-0.2639,8.5341,0.1988,1.9214,7.0,-0.2231,0.9185,2.0,6.0,-1.4702,-2.1404,0.6056,0.4611,0.2601,2.0,0.0,-1.2956,-0.4408,-2.493,-7.2408,2.0
539,2023-01-30,26,17417.82,jubilado,7.3,soltero,2,17189.96,36,personal,1,0.63,malo,0,Malaga,560.0,verde,leo,1,3.0,0.7502,4.0,-2.132,-5.7336,-0.1798,3.0,-7.3275,8.0,1.6884,1.6186,0.1754,-1.1598,3.0,-1.8322,-1.0961,1.0,3.0,3.9519,0.5282,0.3157,-0.4289,9.2921,0.0,3.0,7.5179,1.0777,9.1417,7.7543,2.0
4115,2022-08-01,41,15443.17,empleado,2.4,casado,1,1147.37,12,tarjeta,2,0.192,malo,0,Palma,800.0,azul,tauro,0,2.0,-0.6921,1.0,-0.3805,9.3199,-0.2548,3.0,6.3697,2.0,0.1004,-5.5315,0.0357,0.2889,2.0,1.634,-1.9187,1.0,5.0,-1.3576,8.8412,1.963,0.4799,3.6135,3.0,3.0,-9.7974,-0.6768,-3.4106,-9.8311,0.0
4458,2022-01-29,47,41321.51,autonomo,5.9,divorciado,1,5810.66,36,personal,4,0.264,regular,0,Malaga,509.0,verde,acuario,1,1.0,-1.2166,5.0,-0.6599,-7.9978,-0.223,3.0,6.4271,1.0,0.9064,0.5481,-0.3536,-0.3452,3.0,-0.383,-0.3828,4.0,4.0,-4.4662,0.692,0.4226,1.8222,8.1756,4.0,4.0,-1.9467,1.5837,5.9258,7.1443,3.0
1651,2022-05-19,48,22589.87,jubilado,7.9,casado,0,24335.49,60,auto,0,0.191,malo,1,Valladolid,624.0,azul,tauro,0,7.0,-0.0345,4.0,0.68,-0.5607,1.169,2.0,-9.5603,1.0,-0.7542,4.6705,-0.342,0.1239,1.0,-0.0695,0.275,3.0,1.0,4.668,8.3725,0.1632,0.4938,-1.8602,3.0,2.0,0.0034,0.6105,-1.7329,5.4597,8.0
3151,2023-06-05,39,30935.07,empleado,14.6,soltero,1,13420.46,12,personal,1,0.257,bueno,1,Palma,680.0,morado,escorpio,0,4.0,0.5131,3.0,0.7608,2.1128,0.6325,0.0,-5.1351,2.0,1.691,0.119,-0.3292,0.5254,2.0,-0.6777,-0.8244,2.0,5.0,2.4185,8.7618,0.3392,2.8615,-2.8821,5.0,3.0,9.2841,0.662,-2.8201,6.2269,7.0
765,2022-09-21,42,36959.92,empleado,13.3,casado,0,2034.56,24,tarjeta,2,0.228,bueno,0,Alicante,796.0,verde,leo,0,3.0,0.1671,3.0,0.4695,9.8483,1.281,3.0,1.677,1.0,0.4763,-5.3736,0.8994,0.0939,3.0,-0.2394,1.1625,2.0,1.0,-0.28,-1.4557,1.4493,0.5545,9.816,0.0,2.0,-8.1816,0.673,4.8637,8.7502,2.0
1865,2023-09-02,45,42518.98,empleado,12.2,casado,0,24824.86,36,personal,2,0.236,bueno,0,Gijon,640.0,azul,libra,0,5.0,0.4681,0.0,-0.0888,-5.1045,-0.2825,10.0,8.6021,0.0,1.3894,0.9283,0.0979,-0.5739,3.0,-0.664,-0.5991,1.0,4.0,-2.5877,3.075,-1.5938,-0.1023,-7.1869,7.0,0.0,-4.8711,-0.9971,-4.8885,-9.2348,3.0
3486,2022-01-20,33,,empleado,8.8,casado,0,14081.61,24,personal,3,0.689,malo,0,Bilbao,,verde,tauro,1,2.0,-1.6133,2.0,-0.9999,0.9252,-0.8828,3.0,-5.8434,0.0,-0.777,-5.65,-2.1219,0.0831,4.0,-1.417,-0.9099,1.0,2.0,-6.7514,0.0645,0.4104,0.2281,-6.7805,2.0,2.0,7.2435,1.4849,-8.3344,-3.1839,4.0
732,2022-11-02,44,12681.79,empleado,11.5,viudo,0,8802.47,24,tarjeta,1,0.37,bueno,1, Madrid ,800.0,negro,sagitario,0,2.0,0.2143,0.0,0.7743,-8.1656,-0.7196,2.0,2.1978,5.0,-0.517,-2.2694,1.8473,-1.1291,2.0,0.6311,1.7673,2.0,1.0,5.0712,-1.2333,2.5021,-1.9961,5.9638,1.0,2.0,-7.8778,0.2573,0.6971,-3.9566,5.0
85,2023-04-05,55,37824.39,empleado,32.5,casado,1,33801.82,48,auto,1,0.155,bueno,0,Madrid,803.0,naranja,geminis,0,3.0,0.5038,3.0,-0.6545,-2.3003,-1.1354,2.0,-9.7538,2.0,0.2738,-1.9358,-0.77,0.6899,1.0,0.1692,0.7519,3.0,6.0,3.9614,-9.776,-2.6124,1.5049,-7.329,4.0,2.0,-9.5573,-0.2034,-0.3209,1.0436,3.0
2581,2022-10-08,40,43451.09,empleado,16.2,soltero,0,9621.8,12,tarjeta,2,0.049,regular,0,Madrid,521.0,blanco,sagitario,0,1.0,0.1069,0.0,0.9283,-2.8722,-1.4657,2.0,-5.1699,3.0,-1.725,2.1473,-1.2414,-0.4367,3.0,-0.2395,-0.9795,0.0,2.0,-9.6735,5.0463,-1.6748,0.3441,-5.175,1.0,3.0,2.369,-1.1351,5.9975,-9.8137,3.0
3208,2023-08-18,49,9304.43,jubilado,19.3,soltero,1,22135.33,60,personal,0,0.173,regular,1,Valladolid,764.0,naranja,piscis,0,0.0,0.0363,3.0,0.0256,-7.0713,0.1712,3.0,7.9598,4.0,-0.1022,-7.6486,-1.4586,-1.5146,3.0,-1.4023,-0.1605,3.0,4.0,-3.5211,-4.0137,0.793,-0.9547,-7.6117,0.0,3.0,-9.6049,-0.6911,-1.7365,-0.3446,3.0
2975,2022-01-13,53,35268.14,empleado,7.2,divorciado,2,6243.27,36,personal,4,0.322,bueno,1,Alicante,587.0,verde,libra,0,1.0,1.3526,3.0,0.3177,1.5864,2.2446,2.0,5.6102,3.0,-0.7152,-1.7174,1.1894,-0.0315,5.0,1.1398,0.2843,1.0,2.0,2.0544,7.3996,0.1271,-0.2382,2.9499,4.0,2.0,7.7541,-1.0576,-7.0043,-8.7618,1.0
2697,2022-04-04,36,19170.3,jubilado,9.7,casado,0,9130.63,6,tarjeta,1,0.553,regular,0,Bilbao,612.0,amarillo,escorpio,0,1.0,-0.921,4.0,-0.5085,-9.1119,0.0851,6.0,6.1931,3.0,-0.8213,7.1851,0.1923,-1.0828,1.0,-0.4244,1.3233,5.0,3.0,2.3446,-4.5779,0.7264,-0.9523,-5.9294,4.0,1.0,-3.0608,-1.7733,7.425,-5.5586,1.0
1339,2023-07-20,63,,autonomo,23.5,casado,2,143659.11,300,hipoteca,0,0.146,bueno,0,Cordoba,632.0,amarillo,sagitario,0,1.0,0.1462,3.0,-0.7269,-4.0738,0.3457,0.0,-6.4163,4.0,0.0912,7.2572,-1.0292,-0.6514,2.0,0.1381,1.0874,4.0,3.0,-8.8249,6.3594,-0.3268,-1.4643,8.376,1.0,3.0,-3.3795,-0.1792,-8.9976,2.2127,3.0
3903,2023-01-07,49,39305.04,autonomo,15.2,soltero,2,2846.0,6,tarjeta,3,0.239,bueno,1,Barcelona,829.0,rojo,cancer,0,1.0,0.3104,2.0,-0.4125,7.0707,-0.3584,4.0,-3.1641,2.0,-0.1025,5.7316,0.8725,1.8328,2.0,1.1295,0.2145,3.0,10.0,6.6348,-8.7119,-1.1224,-0.3532,-9.8905,2.0,2.0,4.9933,1.9125,-7.7692,-9.8792,2.0
912,2022-05-14,35,35434.84,empleado,5.6,divorciado,0,122150.03,300,hipoteca,3,0.598,bueno,1,Vigo,627.0,blanco,escorpio,0,1.0,-0.6091,2.0,-0.1144,4.6859,-1.4215,6.0,0.683,1.0,0.4058,-8.4168,-0.3662,0.157,2.0,0.9205,1.1729,4.0,1.0,-0.4564,7.5877,-0.3475,0.0252,-3.7827,1.0,5.0,-0.0196,0.7431,2.0314,-1.3407,2.0
30,2022-11-20,42,46214.47,empleado,10.6,casado,0,111589.98,120,hipoteca,2,0.359,bueno,0,Murcia,578.0,rojo,capricornio,0,3.0,-0.1625,1.0,1.9388,2.198,-0.1053,5.0,2.1225,2.0,-0.6442,-6.775,0.9672,-0.4955,5.0,1.3057,-2.1159,0.0,4.0,0.6215,3.4295,-0.6487,0.4067,-3.6262,2.0,1.0,8.82,0.5251,-0.5273,5.4413,0.0
678,2022-03-03,48,19646.78,jubilado,11.5,casado,0,21524.98,24,auto,1,0.102,bueno,0,Las Palmas,568.0,amarillo,cancer,0,4.0,-0.0948,3.0,-1.5179,-1.6174,0.3465,3.0,8.352,3.0,-2.9854,4.1703,-1.6432,-0.1958,2.0,0.7452,-0.8762,2.0,4.0,-9.4517,-0.0035,-0.2696,-0.3499,-3.3248,6.0,4.0,-0.9845,-0.3342,6.1361,6.9693,5.0
4502,2023-01-25,51,48696.81,empleado,8.0,viudo,3,150320.49,300,hipoteca,0,0.077,bueno,0,Alicante,733.0,rojo,libra,0,0.0,-0.6434,4.0,-1.621,5.5688,-1.4592,3.0,3.9643,5.0,0.3448,2.4918,-0.6298,-0.4504,4.0,-0.0728,-2.2211,3.0,2.0,8.8057,6.6491,1.2448,-0.5238,7.2599,4.0,4.0,7.3041,0.1116,2.7538,-1.4552,3.0
3686,2022-04-23,44,24275.68,empleado,24.4,soltero,3,18831.98,24,personal,0,0.207,bueno,0,Las Palmas,689.0,verde,libra,0,4.0,-0.0434,5.0,0.5122,-2.0433,-0.4445,3.0,-1.1431,2.0,-0.0689,-0.8096,0.3789,0.7953,5.0,-0.9595,-0.8317,6.0,4.0,5.9385,-0.208,0.6625,1.5725,7.1874,1.0,3.0,-2.4266,0.9944,-0.9944,-4.085,4.0
3742,2022-08-10,42,26879.58,empleado,19.5,soltero,2,16627.0,36,personal,2,0.359,bueno,1,Gijon,578.0,naranja,virgo,0,6.0,-2.0481,2.0,-0.809,9.3705,0.3973,4.0,-4.8672,3.0,0.7216,-2.9979,-0.1426,-0.7606,0.0,-0.1295,0.6463,2.0,1.0,-6.9115,-1.3558,0.6079,-1.1777,-6.9762,2.0,1.0,-3.0967,-0.1429,-9.3394,4.9702,2.0
1621,2022-07-13,32,25664.95,jubilado,6.1,casado,0,209373.7,120,hipoteca,1,0.452,bueno,1,Zaragoza,785.0,negro,capricornio,0,2.0,-0.7413,4.0,-0.0367,-6.8536,1.6679,3.0,-4.2452,2.0,1.2179,-4.7606,-1.2194,0.6585,1.0,0.9118,-0.9677,2.0,3.0,9.7607,-2.2916,-0.5175,-1.3837,-4.6562,3.0,4.0,0.6068,1.0356,8.8475,-2.0082,2.0
423,2023-07-14,42,24678.0,jubilado,20.0,casado,0,6019.68,12,tarjeta,2,0.479,regular,0,Alicante,699.0,azul,geminis,0,1.0,-0.3876,6.0,-1.65,-9.7646,0.3574,2.0,-6.0617,3.0,0.883,5.8117,-0.6088,-1.036,0.0,-1.5811,-0.4533,4.0,3.0,-2.8422,2.2903,-2.8461,0.1531,3.0018,2.0,3.0,-3.2684,-0.6386,-9.9258,9.6728,1.0
1666,2022-10-17,48,35616.95,empleado,20.4,casado,0,16952.68,36,personal,1,0.316,malo,0,Cordoba,664.0,rojo,piscis,0,6.0,0.4831,1.0,0.3225,5.2223,-1.0842,5.0,-1.8149,5.0,-0.1224,-2.5158,-0.0455,1.0751,3.0,-0.0547,1.9082,5.0,2.0,6.1402,8.2951,1.4459,1.4065,-3.5755,4.0,2.0,-0.6975,0.5826,-6.3557,6.6869,4.0
4990,2023-10-08,18,21825.92,empleado,0.0,casado,3,132986.73,240,hipoteca,0,0.125,regular,0,Barcelona,754.0,azul,escorpio,0,2.0,0.3168,2.0,0.6438,1.7812,1.0422,1.0,-2.3337,7.0,-0.4691,-4.0762,0.8207,-1.5161,2.0,0.0876,-0.3295,1.0,2.0,-6.8647,9.5831,0.9575,-0.4474,-2.391,4.0,3.0,-1.246,0.7178,6.5082,5.8356,2.0
2728,2022-01-30,30,44296.62,autonomo,9.3,casado,0,14846.98,24,personal,0,0.462,bueno,0,Cordoba,850.0,naranja,piscis,0,1.0,0.2434,3.0,1.8285,1.4033,2.1652,4.0,-1.6451,1.0,0.9076,-6.0727,-0.5954,-0.2695,1.0,-0.8106,1.18,3.0,5.0,3.3814,4.1447,-0.8869,-0.1163,9.9041,1.0,1.0,9.0733,0.852,-3.2825,8.6002,3.0
3194,2022-05-21,49,5488.94,desempleado,0.0,divorciado,4,41047.87,24,auto,2,0.335,bueno,1,Gijon,685.0,verde,piscis,0,5.0,-1.527,2.0,-0.699,-9.75,-0.2941,4.0,-6.3587,5.0,-1.5288,1.8623,1.3867,-1.7883,6.0,0.9234,0.5323,2.0,5.0,0.7878,-4.6063,0.0905,-0.8191,-8.6083,4.0,2.0,1.6368,-0.8448,7.66,-7.5353,2.0
3969,2023-03-07,22,27041.62,empleado,4.0,casado,2,183155.2,120,hipoteca,2,0.215,malo,1,Valencia,791.0,verde,cancer,0,6.0,0.4227,4.0,1.6967,4.1186,-2.0342,2.0,-7.3287,2.0,0.2432,2.8142,-1.9488,-0.1439,3.0,-0.7573,-0.1773,3.0,2.0,-7.4696,-0.628,0.1478,0.3341,0.4447,6.0,6.0,-2.2125,-1.064,-5.3452,-8.8148,3.0
169,2022-09-02,19,30610.07,empleado,0.1,casado,1,17247.93,60,personal,4,0.086,bueno,1,Vigo,787.0,rojo,geminis,0,2.0,-0.6234,5.0,0.5914,-2.2655,0.7016,1.0,6.4353,2.0,0.1031,4.5994,-0.7694,-0.0937,8.0,2.3106,1.1352,2.0,1.0,5.0437,2.992,-2.4396,0.9503,-5.2831,2.0,2.0,1.8122,-0.6859,8.5751,-2.6088,1.0
3835,2022-04-13,48,29319.02,autonomo,3.6,casado,2,25782.84,24,personal,2,0.505,bueno,0,Alicante,531.0,blanco,escorpio,0,5.0,0.821,1.0,0.6678,5.5652,1.1739,4.0,-7.9593,2.0,-1.5435,0.5556,-0.7168,0.3136,2.0,-2.0336,1.7022,4.0,3.0,4.7382,-2.553,-0.0881,-0.1341,8.8353,3.0,2.0,4.4961,1.5658,-7.121,-9.3904,4.0
3482,2022-06-29,52,38096.23,empleado,19.7,casado,3,7178.02,48,auto,0,0.585,regular,0,Las Palmas,732.0,azul,acuario,0,0.0,-2.156,3.0,0.2919,4.9231,0.3812,2.0,-8.2994,2.0,-0.4229,0.5079,0.212,-0.2111,2.0,0.8116,-1.2235,3.0,0.0,-7.5204,-1.2241,1.7705,-0.1421,8.2749,3.0,3.0,-2.7375,1.7949,-2.4528,0.2271,3.0
3470,2023-09-25,45,25654.81,empleado,11.9,soltero,3,4584.52,60,personal,2,0.527,malo,0,Alicante,765.0,azul,geminis,0,2.0,-3.1193,4.0,1.3314,-7.4898,-0.896,2.0,-2.1927,0.0,-1.6434,-5.9144,-0.2516,-0.946,4.0,1.1429,-0.2641,5.0,3.0,-8.6946,4.7713,-0.7014,-0.3251,6.9209,1.0,1.0,-7.0754,-1.4023,2.9294,-5.4704,3.0
228,2023-02-27,47,37501.19,empleado,26.4,casado,2,4344.69,24,tarjeta,1,0.169,regular,0,Gijon,556.0,azul,escorpio,0,1.0,0.8724,1.0,-0.8851,-1.2157,0.6247,3.0,3.4815,4.0,-0.8709,5.6746,2.7096,1.2227,1.0,0.2035,0.3402,4.0,4.0,-4.5374,2.4418,0.0858,-1.0595,-7.4954,3.0,2.0,0.6299,1.0778,-2.2965,-9.4402,1.0
2655,2023-09-14,31,47928.61,autonomo,8.3,viudo,1,127486.07,240,hipoteca,1,0.434,bueno,1,Valencia,555.0,blanco,aries,0,1.0,-1.2603,4.0,0.4279,-0.9727,-1.2722,1.0,1.3316,1.0,-0.5576,-6.1378,-0.0226,1.1855,5.0,0.1842,0.2391,2.0,1.0,-2.5824,8.1855,-0.3431,1.4032,-4.8227,5.0,3.0,4.8302,0.4391,-0.8346,8.4728,6.0
487,2022-09-01,56,1533.87,desempleado,0.0,soltero,3,14115.17,24,personal,4,0.251,regular,0,Malaga,715.0,morado,acuario,0,4.0,-0.0722,5.0,0.7978,9.3754,1.6192,0.0,-4.9314,7.0,1.7321,3.1758,1.8648,-0.5239,5.0,-1.9474,-1.9559,4.0,3.0,4.6844,7.6706,0.7978,-0.3387,7.6549,4.0,1.0,6.8369,-0.5256,-0.7746,6.5169,2.0
1695,2022-04-27,40,25791.35,empleado,17.5,casado,5,244025.34,240,hipoteca,2,0.098,bueno,1,Barcelona,655.0,blanco,aries,0,1.0,-0.3679,6.0,0.7359,5.8373,0.226,5.0,0.0584,7.0,0.7971,0.4908,-2.1012,-1.0224,2.0,-0.0302,1.2632,4.0,2.0,8.5237,-3.4751,0.3101,0.7972,-2.7075,2.0,2.0,1.5082,-0.8289,3.2336,-5.8864,3.0
1201,2023-10-04,59,44153.51,autonomo,25.0,soltero,3,13117.3,36,personal,1,0.381,bueno,0,Barcelona,480.0,naranja,leo,0,5.0,0.2186,1.0,1.356,-9.4399,-0.0752,3.0,-3.8047,3.0,-1.8715,-7.6988,0.5825,-0.2318,2.0,1.3821,-0.2831,8.0,2.0,-7.676,-0.5105,1.0421,0.5562,4.282,2.0,5.0,-5.7275,0.9524,-1.0476,-3.6299,4.0
2686,2022-12-18,42,,autonomo,23.9,soltero,2,16247.81,60,auto,0,0.134,bueno,1,Palma,617.0,azul,virgo,0,2.0,0.8514,3.0,0.8716,-2.5132,0.0229,3.0,-4.2545,4.0,-0.7797,0.4125,-0.1655,-0.5392,2.0,-0.9962,-0.0025,4.0,3.0,7.7908,-5.5546,0.3437,1.049,7.6928,3.0,6.0,-7.1588,-0.495,-3.286,-0.1628,2.0
3173,2022-11-12,42,29801.76,empleado,7.8,soltero,0,3182.96,6,tarjeta,0,0.151,regular,1,Valencia,671.0,naranja,piscis,0,1.0,0.1279,4.0,0.512,4.6719,0.2403,5.0,4.1442,5.0,0.0411,-8.3347,0.8776,0.5867,6.0,0.3952,-0.7482,3.0,1.0,4.9495,-4.8603,-1.3288,0.3261,9.5037,3.0,3.0,0.3997,0.7443,-2.0217,4.2728,4.0
24,2023-11-08,42,16772.44,jubilado,4.7,divorciado,5,95428.46,360,hipoteca,3,0.193,regular,0,Malaga,758.0,rojo,geminis,0,1.0,0.975,5.0,0.7753,4.7288,-0.0821,3.0,-4.9804,2.0,-1.159,3.9185,0.7439,-0.2951,1.0,1.1546,0.1031,2.0,1.0,-3.1509,6.9029,-1.4439,0.7406,-1.5686,6.0,2.0,7.7643,-1.2703,9.9527,-5.8703,1.0
